Title	Lyrics	Value
Song of the Beautiful (Emily B. Tallmadge)	"1.Beautiful flow'rs so fresh and fair, Come at the call of spring; Open your buds to vernal air, Odors so sweet you bring. Come in your robes of varied hue, Spread o'er the meads and bow'rs; Who that loves beauty loves not you? Beautiful, beautiful flow'rs! (1..3) We come, we come, (1.) Beautiful, beautiful flow'rs! (1..3)We come, we come, (1.) Beautiful, beautiful flow'rs!"	0.994403994
Song of the railroads (George Alexander Macfarren)	"While ev'ry age is crowned with rhyme, And song is ever young, The bravest birth of later time Must not remain unsung; While ev'ry age is crowned with rhyme, And song is ever young, The bravest birth of later time Must not remain unsung: A poet shall be born to us, A poet shall be born to us, to us, For living men to hail, Dismounted from old Pegasus To mount the fiery rail! Dismounted from old Pegasus To mount the fiery rail!"	0.4694277
Song to Pan (John Liptrot Hatton)	"All ye woods, and trees, and bow'rs, All ye virtues and ye pow'rs That inhabit in the lakes, In the pleasant springs, the springs or brakes, In the pleasant springs, the springs or brakes, Move your feet, move your feet to our sound, to our sound, Whilst we greet all this ground, whilst we greet all this ground. With his honour and his name That de- fends our flock from blame, With his honour and his name, That defends our flock from blame, With his honour and his name That defends our flocks from blame. He is great, and he is just, He is ever good, and must Thus be honour'd. Daffodillies, Roses, pinks, and loved lil- lies, Roses, pinks and lo- ved lil- lies, Let us fling, let us fling, Whilst we sing, Whilst we sing, Ever holy, Ever holy, Whilst we sing, Whilst we sing, Ever holy, Ever honour'd, ever young! Thus great Pan is ever sung, Ever honour'd, ever young! Thus great Pan is ever sung, Ever honour'd, ever young! Thus great Pan is ever sung."	0.992796363
Songs of our land (Alicia Adelaide Needham)	"Songs of our land, ye are with us for e- ver; The power and the splen- dour of thrones pass away, But yours is the might of some far- flowing ri- ver, Thro' sum- mer's bright ro- ses or au- tumn's decay. Ye treasure each voice of the swift- passing a- ges, And truth, which Time writ- eth on leaves or on sand; Ye bring us the bright thoughts of poets and sages, And keep them among us, old songs of our land! The bards may go down to the place of their slumbers, The lyre of the charmer be hushed in the grave; Shall kindle the hearts of our faithful and brave. 'Twill waken and echo in souls deep and lonely, Like voices of reeds by the summer breeze fanned; 'Twill call up a spirit of freedom, when only Her breathings are heard in the songs of our land. The springtime may come with the song of her glo- ry, To bid the green heart of the fo- rest rejoice; But the pine of the mountain, though blast- ed and hoa- ry, And rock in the de- sert can send forth a voice. 'Tis thus in their tri- umphs of deep desola- tions, While ocean waves roll, or the mountains shall stand, Still hearts that are bravest and best of the nations, Shall love ye for e- ver, sweet songs of our land."	0.967246771
"Sonnet - My love, thou art not old (Mark Chapman)"	"My love, My love, My love, thou art not old: oh, say not so! Time's sickle hath but touch'd thee glancingly; Thy course be only part arun, yet no Accompt may make those years' advancing lie. What more advantage may proud youth propose To swell her score, with flaunting beauty's grace Already surfeited? Ought she oppose Bright hairs, lithe limbs, a faultless carapace, A mind as blank as snow, a virgin slate unused to^weighty thought, a being so unformed, to thee? Why, no, tis no debate, When but one word, When but one word from thee were proof enow To claim thy lady's adoration, thy lady's adoration: Youth's brashness, in compare, a toy: mere fashion. My love, thou art not old."	0.969003602
Sorrow consumes me (George Kirbye)	"Sorrow consumes me, sor row consumes me, and, instead of rest, and, instead of rest, With folded arms I sadly sit and weep, And if I wink it is for fear to see, and if I wink it is for fear to see The fearful dreams' effects, the fearful dreams' effects that trouble me."	0.051107509
Sound saddest notes (Richard Carlton)	"Sound, sound saddest notes with rueful moaning, Tune every strain with tears and weeping, conclude each close with sighs and groaning Sing, but your song no Music keeping, no Music keeping, save direful sound of dismal word, Shelton is slain, is slain, Shelton is slain, Shelton is slain with fatal sword. Let every sharp, every sharp in sharp tune figure, let every sharp in sharp tune figure the too sharp death he hath endured, he hath endured, let every flat, let every flat show forth the rigour, the rigour of Fortune's spite, of Fortune's spite to all inured, And in his death, his death and Fortune tell, and in his death, and in his death and Fortune tell that neither death nor fates did well, that neither death nor fates did well, that neither death nor fates did well, that neither death nor fates did well, that neither death nor fates did well."	0.005544294
Sovereign of my delight (Thomas Morley)	"Sovereign of my delight hear my complaining, hear my complaining, hear my complaining, hear my complaining, hear my complain- ing. Fly, fly to her my sad thoughts, my cares containing, fly, fly to her my sad thoughts, my cares con- tain- ing. Beauty by pleasure only crowned, Now in herself lies drowned, lies drown- ed, now in herself lies drowned, By her unkind disdain- ing. -ing."	0.064547633
Speed our Republic (Matthias Keller)	"Speed our Repub lic, O Father on high! Lead us in pathways of justice and right; Rulers as well as the ruled, one and all, Girdle with virtue the armor of might! Hail, three times hail to our country and flag! Rulers as well as the ruled, one and all, Girdle with virtue the armor of might! Hail, three times hail to our country and flag!"	0.916076755
Sport we my lovely treasure (Thomas Morley)	"Sport we, sport we my lovely treasure, sport we my lovely treasure, sport we my lovely treasure, my loveiy trea- sure, my lovely trea- sure. For why, long love, long serving, for why, long love, long serving, Asketh equal de- serving, deserving, asketh equal deserv- ing, de- serving, deserving, asketh equal, equal de- serv- ing. Let be our sportful plea- sure, let be our sportful plea- sure, let be our sportful plea- sure, plea- sure, let be our sportful pleasure, our sportful pleasure. To kiss, to kiss, to kiss, to kiss, to kiss, to kiss, to kiss the while we may now, to kiss the while we may now; And that you wot well what Love's other token. Joy more than can be spoken, joy more than can be spoken, joy more than can be spok- en, joy more than can be spoken, be spoken."	0.990340796
Spring (Henry Thomas Smart)	"Behold where laughing Spring advances, Hoary Win- ter's way- ward child, With sunshine beaming from his glan- ces Beck'ning round him ze- phyrs mild. He breathes upon the frozen rivers, He bids them break their icy chain, The streams from bondage he deli- vers, And frowning Winter storms in vain, And frowning Win- ter storms, storms in vain. He falls upon the snow- y bosom Of his slum- b'ring mo- ther earth, And straight to bud, and leaf, and blos- som, Spring's crea- tive kiss gives birth. He breaks the clouds, and diamond show'rs Fall sparkling on each verdant spray, And joyous birds in woodland bow- ers Sing his praise in carols gay, Sing his praise in ca- rols, ca- rols gay. And joy- ous birds in wood- land bow'rs Sing his praise in ca- rols gay."	0.64864741
Spring (Walter Cecil Macfarren)	"A glee for jovial, happy Spring, The season when the nightingale In rapture doth her heart outfling, Re- joicing ev'ry hill and dale. The season when the nightingale, the season when the nightingale, the season when the nightingale In rap- ture doth her heart outfling; With song we'll laud the jovial Spring, As doth the voice- ful nightingale; We'll let our voi- ces cheer- ful ring, And tune- ful make the wood- land vale, We'll let our voices cheerful ring, And tuneful make the vale, A glee for jo- vial, happy Spring, for Spring, Rejoic- ing ev'ry hill and dale. All glory to the jovial Spring, The season of the nightingale; Like her, its prai- ses will we sing, And greet it with a loud ""All hail."" The season when the nightingale, the season when the nightingale, the season when the nightingale In rap- ture doth her heart outfling; With song we'll laud the jovial Spring, As doth the voice- ful nightingale; Like her its prai- ses will we sing, And greet it with a loud ""All hail!"" We'll let our voices cheerful ring, And tuneful make the vale, A glee for jo- vial, happy Spring, for Spring, Rejoic- ing ev'ry hill and dale."	0.999822679
Spring returns (Robert Lucas Pearsall)	"Spring returns, and earth is smi- ling, Green again is ev'ry tree; Flow'rets spangle, eye beguiling, Birds are singing cheer- fully. Why art thou despairing? Love doth now the world pervade, love doth now pervade; Bolder grown is ev- 'ry shep- herd, Kinder ev'ry vil- lage maid."	0.743296353
Spring song (Henry Thomas Smart)	"Long has been the Winter, Long, long in vain, We've sought the bud upon the bough, The primrose in the lane, Long have skies been dull and grey, Nipping's been the blast, But, sing! summer's coming! The bee's out at last, The bee, the bee's out at last. Sing, winter's flying, summer's com- ing fast, Humming joy and Springtime, The bee's out at last, The bee's out at last. Loud shouts the cuckoo, The nested elm around, Wheels the rook, cawing, There are shadows on the ground, Warm comes the breeze, and soft Freezing days are past, Then sing! summer's coming! The bee's out at last, The bee, the bee's out at last. Sing, winter's flying, summer's com- ing fast, Humming joy and Springtime, The bee's out at last, The bee's out at last."	0.245333505
Spring song (John Liptrot Hatton)	"Sweetest spring, she cometh now, Primrose wreath about her brow; Birds do sing at early dawn, That the fairest spring is born, That the spring is born, the spring is born. With dancing and with singing, The merry Maybells ringing, Fair maidens garlands bringing, To welcome in the spring, To welcome in the spring, the fairest spring, To welcome in the spring. Daisies and the crocus neat, Come before her as is meet; Larks, for that the spring is nigh, Carol merrily on high, Carol merrily, merri- ly on high. With dancing and with singing, The merry Maybells ringing, Fair maidens garlands bringing, To welcome in the spring, To welcome in the spring, the fairest spring, To welcome in the spring. Morning followeth after night, Sadness flies at spring's delight; Lo, to her we gladly sing, She, the welcome jocund spring, she, the welcome, welcome jocund spring. With dancing and with singing, The merry Maybells ringing, Fair maidens garlands bringing, To welcome in the spring, To welcome in the spring, the fairest spring, To welcome in the spring."	0.999628881
Spring voices (Samuel Reay)	"1. Lovely Spring o'er earth is dawn- ing, Winter's i- cy fetters scorning, Lovely Spring o'er earth is dawning, Winter's winter's icy fetters scorning, Gushing streams and budding flowers, Nature calls to deck her bow'rs, Gushing streams and budding flowers, Nature, nature calls to deck her bow'rs, Nature calls to deck her bow- ers, Nature calls to check her bowers, Nature calls to deck her bow'rs. Let the joyous heart then sing, Of the hopeful, hap- py, happy Spring, Let the joy- ous heart then sing, Of the hopeful, happy Spring, the hap- py Spring, the happy Spring. Whisp'ring leaves and rippling foun- tains, Valleys green and soaring mountains, Whisp'ring leaves and rippling fountains, Valleys, valleys green and soaring mountains, 'Neath the vernal transport waking, Into songs of joy are breaking, 'Neath the vernal transport waking, Into songs, to songs of joy are breaking, 'Neath the vernal transport wa- king, Into songs of joy are breakiing, Into songs of joy are breaking, Shout for joy then beauteous, beauteous earth, Sing with man, with man the glad new birth, Shout for joy then beauteous earth, Sing with man the glad new birth, the glad new birth, Shout for joy then beauteous, beauteous earth, Sing with man, the glad new birth, the glad new birth the glad new birth."	0.998760542
Starlit is night-time (Joseph Joachim Raff).198_no.5_Raff	"Starlit is nighttime, tender and deep, Ev'rywhere round us children asleep. Distant, so distant, sorrow and tears, All the land over starlit ap- pears, all the land over starlit appears. Yea, not a grief but grows like a star, Out of the dis- tance shining afar, afar, out of the dis- tance shining a- far, afar, afar."	0.447320095
Starry crowns of heaven (Joseph Barnby)	"Starry crowns of Heaven, Set in a- zure night! Linger yet a little, Ere you hide your light. Nay; let star- light fade away, Nay; let star- light fade away, He- rald- must ing the day, He- ralding the day! Joy, so true and tender, Dare you not abide? Will you spread your pinions, Must you leave our side? Nay; and an- gel's shining grace, Nay; an an- gel's shining grace Waits to fill your place, Waits to fill your place."	0.76306419
Stars of the summer night (Henry Thomas Smart)	"Stars of the summer night, Far in your azure deeps, Hide, hide your golden light, She sleeps, my la- dy sleeps, she sleeps, sleeps. Moon of the summer night, Far down yon wes- tern steeps, Sink, sink in silver light, She sleeps, my lady sleeps, sleeps, Sink, sink in sil- ver light, She sleeps, my lady sleeps, my la- dy sleeps, she sleeps, my lady sleeps. Wind of the summer night, Where yon woodbine creeps, Fold, fold thy pinions light, She sleeps, my la- dy sleeps, she sleeps, sleeps. Dreams of the summer night, Tell her her lover keeps Watch, watch, while, in slumber light, She sleeps, my lady sleeps, sleeps, While, in slum- ber light, She sleeps, my lady sleeps, my la- dy sleeps, she sleeps, my lady sleeps."	0.262761517
Stars of the summer night (Isaac Woodbury)	"Stars of the summer night, Far in yon azure deep, Hide, hide your golden light, She sleeps, my lady sleeps, She sleeps, She sleeps, my lady sleeps."	0.614839067
Stars of the summer night (John Liptrot Hatton)	"Stars of the summer night! Far in yon a- zure deeps, Hide, hide your golden light! She sleeps, my lady sleeps! Stars of the sum- mer night! Hide, hide thy gol- den light! She sleeps, my lady sleeps! Sleeps! Wind of the summer night! Where yonder wood- ver bine creeps, Fold, fold thy pinions light! She sleeps, my lady sleeps! Wind of the sum- mer night! Fold, fold thy pin- ions light! She sleeps, my lady sleeps! Sleeps!"	0.282235634
Still it frieth (Thomas Morley)	"Still, it frieth, yet my heart ne- ver dieth, never di- eth, my heart never dieth, yet my heart ne- ver dieth, never dieth, yet my heart never dieth, my heart never dieth, my heart never di- eth. Ah, that my love hath not some mortal firing, some mortal firing, some mortal firing, And that no storms may quench, and that no storms may quench his heart inspir- ing, his heart inspir- ing, his heart in spiring; And that no storms may quench, and that no storms may quench his heart inspir- ing, his heart inspir- ing, his heart inspir- ing."	0.033599591
Stradella (Ciro Pinsuti)	"Brighter spheres wherein Thou dwell- est Far above on Mercy's throne, Yet shall be our home eter- nal With the righteous all thine own, Brighter spheres wherein Thou dwellest, Far above on Mercy's throne, Yet shall be our home e- ternal With the right- eous all thine own, the righteous all thine own! Angels glo- rious, at Thy bid- ding, Guard our footsteps from above; Heavenly mu- sic tells their pre- sence, Shielding us with peace and love! Angels glorious, at Thy bidding, Guard our footsteps from above; Heavenly music tells their presence, Shielding us with peace and love! Shield- ing us with peace and love!"	0.945572721
Strange were the life (Thomas Bateson)	"Strange were the life, strange were the life, strange were the life, that ev'ry man would like, More strange the state, more strange the state, more strange the state that should dislike each one, dislike each one; Rare were the gem, rare were the gem, that ev'ry one would seek that ev'ry one would seek, And little, little worth, and little, little worth, and little, little worth, and little, little worth that all would let alone. Sweet were the meat, sweet were the meat, sweet were the meat that ev'ry one would choose, And sour the sauce, and sour the sauce, and sour the sauce, and sour the sauce that all men would refuse."	0.239470199
Stript of their green (Henry Purcell)	"Stript of their green our groves ap- pear, Our vales lie bur- ied deep in snow; The blowing north controls the air, A nipping cold chills all be- low. low. The frost has glaz'd our deep- est streams, Phoebus withdraws his kindly beams, Phoebus withdraws his kindly beams. Yet Winter, blest be thy re- turn; Thou'st brought the swain for whom I us'd to mourn. Yet And in thy ice with plea- sing flames we burn, and in thy ice with plea- sing flames we burn. Too soon the sun's re- vi- ving heat Will thaw thy ice and melt thy snow; Trum- pets will sound and drums will beat, And tell me the dear, dear youth must go. Too go. Then must my weak, un- wil- ling arms Resign him up to stronger charms, resign him up to stronger charms. What flowers, what sweets, what beaut- eous thing When Da- mon's gone can ease or pleasure bring? What Win- ter brings Damon, Win- ter is my Spring; Win- ter brings Damon, Win- ter is my Spring."	0.721560832
Summer (Walter Cecil Macfarren)	"Summer, with your ge- nial noons; Oh summer, with your golden moons: Summer, with your skies of blue; Sum- mer, with your skies, with your skies of blue; Gladly we welcome you, Gladly we welcome you, Gladly we welcome, will we welcome you! Oh! Summer, with your skies of blue; Oh! Summer, glad- ly, gladly will we welcome you! Summer, with your leaf- y bowers; Oh summer, with your heaps of flowers; Softest showers ah heaps of flowers; O- pen, air- y happy hours. Gladly we welcome you, Gladly we welcome you, Gladly we welcome, will we welcome you! Oh! Summer, with your leafy bowers, We rejoice, we re- joice to have you ours!"	0.998227411
Summer is gone (Samuel Coleridge-Taylor)	"Summer is gone with all its roses, Its sun, and per fumes and sweet flow'rs, Its warm air, and re-fresh ing show'rs; And e ven Au tumn closes, and Au tumn clo ses, and Autumn clo ses. Yea! Autumn's chil ly self is going, And winter comes which is yet colder, Each day the hoar frost wax es bolder, And the last buds cease blowing, the last buds cease blowing, blow ing. Summer is gone with all its ro ses, Summer is gone, Summer is gone with all its ro ses."	0.372605883
Summer is ycoming in (Robert Lucas Pearsall)	"Summer is ycoming in, Loud sing cuckoo, Groweth seed and bloweth mead, and springeth the weed new, Loud sing cuckoo, loud sing cuckoo; Ewe is bleating after lamb, and calf crieth after cow, Deer are belling, buds are swelling, Merrie sing cuckoo, well sings the cuckoo, be silent never, be silent never now. Summer is ycoming in, loud, loud sing, loud sing cuckoo."	0.389755374
Summer longings (Henry Hiles)	"Ah! my heart is weary, waiting, Waiting for the May! my heart is weary, waiting, Waiting for the May! My heart is weary, waiting, Waiting for the May! Waiting for the pleasant rambles, Where the fragrant hawthorn brambles, With the woodbine alternating, Scent the dewy, dewy way, Where the fragrant hawthorn brambles Scent the dewy, dewy way. Ah! my heart is weary, Waiting for the May! Ah! my heart is weary, Waiting for the May! Waiting for the May! Waiting for the May! My heart is faint with May! Dejected, sad and weary, Waiting for the May! Dejected, sad, and weary, Waiting for the May! Dejected, sad, and weary, Waiting for the May. Spring goes by, with wasted warnings, Moonlit ev'nings, sunbright mornings! Summer comes! yet, dark and dreary, Life still ebbs, still ebbs away, Summer comes! yet, dark and dreary, Life still ebbs, still ebbs away, Man is e- ver weary, Waiting for the May! Man is e- ver weary, Waiting for the May! Waiting for the May! Waiting for the May! Is ever weary, waiting, Waiting for the May! Waitng for the May!"	0.094687857
Summer morning (Henry Thomas Smart)	"Sweet summer morn! how cheering Is thine ambrosial face, What joys, calm, pure, endearing Thy smiling features grace. How beauteous thine adorning, How fragrant, fair and new, Thy breath, sweet summer morning, Re- freshed by early dew, Thy breath refreshed, refreshed by early dew! O'erhead the sun's awaking Fair Nature from her dreams; The trout, his nook forsaking, Basks in his genial beams. Sweet flowers the glades adorning, Their fragrant joys renew, And sip, each summer morning, Its dainty nectared dew, And sip its dainty, dainty nectared dew. The treetops seem communing With nodding boughs above; While ev'ry songster's tuning. The chord of praise or love, Save night, who's daybreak scorning, All yield thee tribute due, Sweet breath of morn, Distilled from fairy dew, Sweet breath of morn distilled from fairy dew!"	0.9979612
Summer song (Walter Cecil Macfarren)	"O gentle, gentle summer rain, Let not the silver lily pine, The drooping lily pine in vain, pine in vain, To feel that dewy, dew y touch of thine, To drink thy freshness once again, O gentle, gentle summer rain, To drink thy freshness once again. O gentle, gentle summer rain, O gentle, gentle summer rain, Let not the silver lily pine, The drooping lily pine in vain, To feel that dewy touch, that dewy touch of thine, that dewy touch of thine. O gentle rain, O gentle summer rain. In heat the landscape quiv'ring lies, The cattle pant beneath the tree, Through parching air, and purple skies, purple skies, The earth looks up, looks up in vain for thee, for thee, for thee, it looks in vain, O gentle, gentle summer rain, For thee, for thee it looks in vain, O gentle, gentle summer rain. Come thou and brim the meadow streams, And soften all the hills with mist, O falling dew, from burning dreams, By thee shall herb and flower, shall herb and flower be kissed, shall herb and flower be kissed, be kissed, be kissed, O gentle, gentle summer summer rain, O gentle summer rain, gentle rain."	0.262842272
Sunset (Francesco Berger)	"Sunset in the silver bay; Darker shadows, darker shadows, dar- ker sha- dows round us play. O'er the distant scene Falls the glorious setting sun, Who can tell what he hath seen, what he hath seen Since the day be- gun? Steeped in dew each flow'ret weeps, 'Tis the sacred hour of rest, La- bour's o'er, and Sorrow sleeps. When the busy day is done, the busy day is done, Peace and sweet repose be ours, Sweet re- pose, Tran- quil as set- ting sun."	0.630905286
Sunshine through the clouds (Jacques-Nicolas Lemmens)	"When o'er the peaceful, scent- ed glade, The angry storm has swept, The angry storm has swept; And drooping hangs each ten- der blade, As though the flowers wept, the flowers wept, As though the flowers wept, the flowers wept; How gloriously awak- ing, Where frowning, frowning va- pour crowds, O'er mist and gloom comes break- ing, comes break- ing, The sunshine through the clouds, The sunshine through the clouds, The sunshine through the clouds! Sparkling and flashing, All like a jewelled stream; The light of joy and beauty In ev'ry golden beam! The light of joy and beauty In ev'ry golden beam! When o'er the tender, sad- dened heart The storm of grief has past, The storm of grief has past; Each breath a sigh, each thought a smart, It hopes to be the last, to be the last, It hopes to be the last, to be the last! How joyously awaking, Where sorrow's, sorrow's gloom enshrouds, O'er fear and doubt comes break- ing, comes break- ing, The sunshine through the clouds, The sunshine through the clouds, The sunshine through the clouds! Sparkling and flashing, All like a jewelled stream; The light of love and comfort In ev'ry golden beam! The light of love and comfort In ev'ry golden beam! There's not a day but has its grief, An hour but has its smile, An hour but has its smile; And ah! how sweet is the be- lief That pain lasts but awhile! lasts but awhile! That pain lasts but awhile! lasts but awhile! And when the heart is aching, As sadness, sadness o'er it crowds, O'er fear and doubt comes break- ing, comes break- ing, The sunshine through the clouds, The sunshine through the clouds, The sunshine through the clouds! Sparkling and flashing, All like a jewelled stream; The light of joy and beauty In ev'ry golden beam! The light of joy and beauty In ev'ry golden beam!"	0.001782005
Susanna fair (1588) (William Byrd)	"Susanna fair, sometime assaulted was, by two old men desiring their delight: whose false intent, they thought to bring to pass, If not by tender love, by force and might: To whom she said, if I your suit deny, you will me falsely accuse, and make me die, to whom she said, if I your suit deny, you will me falsely accuse, and make me die."	0.415843024
Susanna fair (1589) (William Byrd)	"Susanna fair some time assaulted was, by two old men, desiring their delight, their delight, which lewd intent, they thought to bring to pass, if not by tender love, by tender love, if not by tender love, if not by tender love, by force and might, to whom she said, to whom she said, if I your suit deny, you will me falsely accuse and make me die, and make me die, and make me die. And if I grant to that which you request, my chastity, shall then deflowered be, shall then deflowered be, my chastity shall then deflowered be, which is so dear to me, that I detest, my life, my life, if it berefted be from me, from me, and rather would I die, and rather would I die of mine accord, of mine accord, ten thousand times, ten thousand times than once offend our Lord, offend our Lord, than once offend our Lord."	0.988751438
Susanna fair some time of love (Giles Farnaby)	"Susanna fair some time of love requested, Susanna fair some time of love request- ed, by suitors false, whom her sweet looks al- lur'd, was in her heart full sad and sore molested, was in her heart full sad and sore molest- ed, feeling such force of bitterness en- dur'd, to them she said: If I by craft procur'd do yield to your request with grief and sigh- ing, I lose my soul, I lose my soul, yet hap your plaint deny- ing, you will me judge to death reproach- fully, but rather would I keep innocence, e'en dy- ing, than live in fault, t'offend my God on high, than live in fault, than live in fault t'offend my God on high."	0.503765962
Susanna fair whom lying lips (Alfonso Ferrabosco I)	"Susan- na fair, whom lying lips defam- ed, whom lying lips defamed, Before her foes pleaded her blamelessness, And such sweet grief, and such sweet grief her in- nocence proclaimed, As moved all hearts to pity her distress. ""The Lord"", she said, ""He knoweth me guiltless, He is my trust, though never man befriend me, Yea, though disgrace, yea, though disgrace, and death itself attend me, And if He will, and if He will, I am content to die; Yet if He so will, yet if He so will, His power can defend me, His power can defend me, And make me safe, and make me safe, and make me safe e'en from my e- nemy, and make me safe, and make me safe, and make me safe e'en from my ene- my."""	0.648914168
Sweet Adeline (Henry W. Armstrong).mscz	"Sweet Adeline, A^del^ine)My Adeline del^ine)At night, Dear heart For you I pine. I^pine) In all my dreams, my^dreams) Your fair face beams, You're the flower of my heart, Sweet Adeline, You're the flower of my heart, Sweet Adeline."	0.729392973
Sweet Gemma (Thomas Bateson)	"Sweet Gemma, when I first beheld thy beauty, I vow'd thee service, I vow'd thee service, I vow'd thee service, I vow'd thee service, honour, love and duty, honour, love and duty, honour, love and duty; O then, O then, O then, I said the best, I said the best, I said the best Is hither come to make me blest, is hither come to make me blest; But thou, alas! alas! alas! a- las! alas! sweet thou Dost not regard, dost not regard my vow! Go, go, let me not see, go, go, let me not see, go, go let me not see, go, go, let me not see, go, go, let me not see, go, go, let me not see, Cru- el, though fair- est thee, cru- el, though fairest thee, cru- el, though fairest thee, though fair- est thee."	0.999629607
Sweet Kate of late ran away (Robert Jones)	Sweete Kate of late ran away and left me playn- ing. A- bide I cride or I die with thy disday- ning. Teheehee quoth shee gladly would I see any man to die with lo- ving Never any yet died of such a fitte Neither have I feare of pro- ving.	0.366531428
Sweet Suffolk owl (Thomas Vautor)	"Sweet, sweet, sweet Suffolk owl, sweet, sweet Suffolk owl, so trimly dight With feathers like a lady bright; Sweet Suffolk owl, so trimly dight With feathers like a lady bright, Thou sing'st alone, sitting by night, Te whit, te whoo, te whit, te whoo, te whit, te whoo, te whit. te whoo, te whoo, te whit, te whoo, te whit, te whit, te whit, te whoo. Thy note that forth so freely rolls, With shrill com- mand The mouse controls, with shrill command The mouse controls, And sings a dirge for dying souls, and sings a dirge, and sings a dirge for dying souls, for dying souls, for dying souls, souls. souls, souls. Te whit, te whit, te whoo, te whit, te whoo, te whit, te whoo, te whit, te whit, te whoo, te whoo, te whit, te whoo, te whit, te whoo."	0.956337119
Sweet and low (Joseph Barnby)	"Sweet and low, sweet and low, Wind of the west to ern sea; Low, low, rest on breathe and blow, Wind of the west to ern sea, Over the roll to ing wa in ters go, Come from the dy ing moon of and blow, Blow him again to me, While my little one, while my pretty one sleeps."	0.230262549
Sweet as a flower in May (Robert Lucas Pearsall)	"Sweet as a flower in May is my heart's treasure. See! she cometh fresh and gay, To taste the spring; Ev'ry living thing doth honour to her charms! All, all that bloometh through- out nature, Longs to deck the lovely creature; The birds do sing, The flowers do bring, do bring Their perfume rich to greet her, Their rich perfume to greet her. Say, have you seen her smile? There's nothing sweeter, She is so fair, so wondrous fair, That earth and air Alike are charmed, are charmed to meet her."	0.985733919
Sweet content (Walter Cecil Macfarren)	"Art thou poor, yet hast thou golden slumbers, Oh, sweet content! Art thou rich, yet is thy mind perplex- ed? Oh, punishment! Dost thou laugh to see how fools are vexed, To add to golden numbers, golden numbers? Oh, sweet content! sweet content! sweet content, oh, sweet content! sweet con- tent! Work apace, apace, apace, apace; Honest labour bears a lovely face; Then hey nonny, nonny no, hey nonny no, hey nonny, nonny no, hey nonny no. Canst drink the waters of the crisped spring? Oh! sweet content! Swimm'st thou in wealth, yet sinkest in thine own tears? Oh, punishment! Then he that patiently want's burden bears, Noburden ears, but is a king, a king! Oh, sweet content! sweet content! sweet content, oh, sweet content! sweet con- tent! Work apace, apace, apace, apace; Honest labour bears a lovely face; Then hey nonny, nonny no, hey nonny no, hey nonny, nonny no, hey nonny no, nonny no, nonny no, hey nonny, nonny no. Oh, sweet content! oh, sweet content!"	0.987320144
Sweet evening hour (Samuel Reay)	"Sweet evening hour, sweet evening hour, That calms the air and shuts the flower, That brings the wild bee to its nest, that brings the wild bee to its nest, And lays the weary down to rest, the weary down to rest. O season of soft sounds and hues, Of twilight walks among the dews, among the dews, of twilight walks among the dews, of twilight walks among the dews, among the dews, of twilight walks among, among the dews, O season of soft sounds and hues, Of twilight walks, Of feelings calm and converse sweet, And thoughts too shadowy to repeat, Of feelings calm and converse sweet, And thoughts too shadowy to re- peat. The weary soul that loathes the day Finds peace beneath thy soothing sway, And trem- bling through the dewy skies, and trem- bling, trem- bling through the skies, Look out the stars, the stars with thoughtful eyes, with thought- ful eyes. Let others hail the rising day, I praise it when it fades away, it fades away, I praise it when it fades away, I praise it when it fades away, it fades away, I praise it when it fades, it fades away, Let others hail the rising day, it fades away, When the toil and heat of day are done, And we bear, we bear to gaze at the part- ing sun, the parting sun, the part- ing, parting sun, the part- ing sun."	0.982258279
Sweet heart arise (Thomas Weelkes)	"Sweet heart arise, why do you sleep, why do you sleep? sweet heart arise why do you sleep, why do you sleep? why do you sleep, why do you sleep? When lovers wanton sports do keep, when lovers wanton sports do keep, when lovers wanton sports do keep, The sun doth shine, the birds do sing, do sing, the birds do sing the birds do sing, do sing, the birds do sing, the birds do sing, do sing and May delight and joy doth bring, and joy doth bring. Then join we hands and dance till night, 'Tis pity love should want his right, want his right, ""Tis pity love should want his right, 'Tis pity love should want his right."	0.731227688
Sweet honey-sucking bees (John Wilbye)	"Sweet honeysucking bees, sweet honeysucking bees, why do you still, why do you still, why do you still surfeit on roses, pinks and violets; As if the choicest nectar lay in them, Wherewith you store, wherewith you store, wherewith you store your curious cabin- ets? Ah, make your flight, ah, make your flight, ah, make your flight, ah, make your flight to Melisuavia's lips. There, there may you revel in ambrosian cheer, Where smil- ing ro- ses and sweet lillies sit, there may you revel, Keeping their springtide, keeping their springtide graces, keeping their springtide graces all the year, keeping their springtide graces all the year, keeping their springtide graces all the year."	0.664673951
