Title	Lyrics	Value
next to you (prod. by alicks.)	I dont feel myself even when im next to you I dont need these drugs, I just need someone like you Sleeping in all day, I dont give a **** Dead by morning, with any luck Stab me with this knife, please just take my life I just want death and I need it by tonight I dont feel myself even when im next to you I dont need these drugs, I just need someone like you when I am next to you (to you) I cant help but think about all the things you do (things you do) when I am next to you (to you) I cant help but think about all the things you do (things you do) I dont feel myself even when im next to you I dont need these drugs, I just need someone like you Sleeping in all day, I dont give a **** Dead by morning, with any luck Stab me with this knife, please just take my life I just want death and I need it by tonight I dont feel myself even when im next to you I dont need these drugs, I just need someone like you I dont feel myself even when im next to you I dont need these drugs, I just need someone like you Sleeping in all day, I dont give a **** Dead by morning, with any luck Stab me with this knife, please just take my life I just want death and I need it by tonight I dont feel myself even when im next to you I dont need these drugs, I just need someone like you	0
Nicknames	Walk Off the Earth: We used to give each other nicknames Now we can’t even be out in the same place I wasn’t gonna stay but can we just pretend to be friends right now? You used to be my end game Now you can’t even look at me the same way I know we are not okay but can we just pretend to be friends right now?  Don’t cause a scene Cause everyone’s here and I don’t wanna leave Like last Halloween Startin’ all the drama like we 17  But that was then, this is now Do you still think about all the things that we said I know you love to forget  We used to give each other nicknames Now we can’t even be out in the same place I wasn’t gonna stay but can we just pretend to be friends right now?  You used to be my end game Now you can’t even look at me the same way I know we’re not ok but can we just pretend to be friends right now? Right now  Ooh, right now  gnash: Ooh, you get to me Tryna win a war with jealousy And you still believe That we can just ignore our history  But that was then, this is now Do you still think about all the things that we said I know you love to forget  Walk Off the Earth/gnash: We used to give each other nicknames Now we can’t even be out in the same place I wasn’t gonna stay but can we just pretend to be friends right now?  You used to be my end game Now you can’t even look at me the same way I know we’re not ok but can we just pretend to be friends right now? Right now  Ooh, right now Ooh, right now Can we, can we, just pretend? Can we, can we, just forget?  We used to give each other nicknames Now we can’t even be out in the same place I wasn’t gonna stay but can we just pretend to be friends right now? Right now  Ooh, right now Ooh, right now Can we just pretend to be friends right now? Right now Can we just pretend to be friends right now? Right now  gnash/Walk Off the Earth: Can we, can we just pretend? Can we, can we just be friends?	0
No Guidance	Che Ecru/Drake： Before I die I'm tryna **** you baby Hopefully we don't have no babies I don't even wanna go back home Hopefully I don't leave you on your own Drake： Ayy Trips that you plan for the next whole week Bands too long for a ***** so cheap And your flex OD and your *** OD You got it girl you got it Ayy You got it girl you got Yeah Pretty lil' thing you got a bag and now you wildin' You just took it off the lot no mileage Way they hittin' you the DM lookin' violent Talkin' why you come around and now they silent Flew the coop at 17 no guidance You be stayin' low but you know what the vibes is Ain't never got you know I'm bein' modest Poppin' s**t but only 'cause you know you're poppin' yeah You got it girl you got it Ayy You got it girl you got it Chris Brown： Lil' baby in her bag in a Birkin No nine to five put the work in Flaws and all I love 'em all to me you're perfect Baby girl you got it girl you got it girl Oh-oh You got it girl you got it girl Ooh I don't wanna play no games play no games **** around give you my last name Oh Know you tired of the same d**n thing That's okay 'cause baby you Drake/Chris Brown： You got it girl you got it Ayy You got it girl you got it You the only one I'm tryna make love to pickin' and choosin' They ain't really love you runnin' games usin' All your stupid exes they gon' call again Tell 'em that a real ***** steppin' in Don't let them ****** try you test your patience Tell 'em that it's over ain't no debatin' Uh All you need is me playin' on your playlist You ain't gotta be frustrated I don't wanna play no games play no games Oh **** around give you my last name My last name Know you tired of the same d**n thing Same d**n thing That's okay 'cause baby you Drake/Chris Brown： You got it girl you got it Oh ooh ayy You got it girl you got it Got it I don't wanna Chris Brown/Che Ecru： Before I die I'm tryna **** you baby Yeah Hopefully we don't have no babies Ooh I don't even wanna go back home Hopefully I don't leave you on your own Drake/Chris Brown： You got it girl you got it oh Play no games No Freaky Freaky I can learn a lot from you gotta come teach me Woo woo You a lil' hot girl you a lil' sweetie No sweet Sweet like kale and sweet like peach tree Like that I can tell you crazy but s**t kind of intrigue me No yeah I like that I don't wanna I don't wanna Seen it on the 'gram I'm tryna see s**t in 3D mami I know I get around 'cause I like to move freely But you could lock it down I don't I don't I could tell by how you treat me I seen how you did homeboy so please take it easy No yeah Good to have me on your side I ain't sayin' that you need me Yeah yeah Six God talk but I ain't tryna get preachy No no no I seen how you did homeboy please take it easier on me 'Cause I don't wanna No Play no games play no games I don't wanna I don't wanna I don't wanna play no games play no games I don't I don't Chris Brown： I don't I don't No	0
No One	I just want you close Where you can stay forever You can be sure That it will only get better You and me together Through the days and nights I don’t worry ‘coz Everythings gonna be alright People keep talking They can say what they like But all I know is everything’s gonna be alright No one no one no one Can get in the way of what I’m feeling No one no one no one Can get in the way of what I feel for you You you Can get in the way of what I feel for you When the rain is pouring down And my heart is hurting You will always be around This I know for certain You and me together Through the days and nights I don’t worry cause Everythings gonna be alright People keep talking They can say what they like But all I know is everything’s gonna be alright No one no one no one Can get in the way of what I’m feeling No one no one no one Can get in the way of what I feel for you You you Can get in the way of what I feel for you I know some people search the world To find something like what we have I know people will try Try to divide Something so real So till the end of time I’m telling you that No one no one no one Can get in the way of what I’m feeling No one no one no one Can get in the way of what I feel for you oh oh oh …	0
No Sad No Bad	(No sad days in LA) No sad, no bad No sad, no bad No sad, no bad days in LA (in LA, in LA) I'ma sail the seven seas Just to separate myself from the fakes (fakes) No sad, no bad days in LA (in LA, in LA) So many days alone, on the road, It was all worth the wait (worth the wait, worth the wait) No sad, no bad days in LA (no days, no days, no days, yeah) You was waiting, I was chasing Stomping at the door, Gucci bracelet No hesitation, what's the hold up? (what?) Flyin' in a foreign, doing donuts Watched my whole life change like a movie First day in LA, a hundred groupies My shorty in the ends afraid to lose me (lose me) They gon' say I changed but I never changed I just bought a chain, **** a wedding ring Big body Range, pull up in a tank (tank) Talking down my name, we gon' let it bang They gon' claim they gang, they ain't really gang (gang) No sad, no bad days in LA (in LA, in LA) I'ma sail the seven seas Just to separate myself from the fakes (fakes) No sad, no bad days in LA (in LA, in LA) So many days alone, on the road, it was all worth the wait No sad, no bad days in LA (in LA, in LA, in LA)	0
Nobody Understands	"Can't cool off. You're on fire. No cold tears gonna put you out.out out You're awake, in love, you're wired. Kissed her goodnight, now you walk by yourself.  You're so confused cause they told you, ""be careful you know she's a mess. She is a bad situation, that girl is always depressed."" But there's something you feel, they can't see it she is the one that ignites what you got inside. What you just can't hide.  The way you love her, nobody understands. The way you feel her, oh it's above their heads. The way you bleed her, nobody understands you boy. Nobody understands.  You're awake and you're on fire, burning up with how you feel. Yeah she's a freak and she's a liar, but you're in love with the girl she's concealed.  You're so confused cause they told you, “her father was bad he was messed. She is a hard situation, that girl is always depressed.” Where do you go when there's no one? When no one believes in your love? It all shines out when you kiss her mouth.  The way you love her, nobody understands. The way you feel her, oh it's out of your hands The way you bleed her, nobody understands you boy. Nobody understands.  The way you love her, nobody understands. The way you feel her, oh it's above their heads. The way you bleed her, nobody understands you boy. Nobody understands.  The way you love her, nobody understands. The way you feel her, oh it's above their heads. The way you bleed her, nobody understands you boy. Nobody understands. Nobody understands you boy. Nobody understands. Nobody understands you boy. Nobody understands."	0
Nocturnal	High on adrenaline, you swing a pendulum I slip away to a state of euphoria The moon is calling me, but you’re my gravity Follow you down to the edge of the water Dance with my shadow til it’s gone Oh, this will vanish with the dawn Keep me in the dark, oh I feel nocturnal A million shooting stars, a blazing inferno I’m blinded by the night But I see through your eyes Keep me in the dark, oh I feel nocturnal It’s only us up here above the stratosphere I follow you to the end of the universe To follow silhuettes without the safety net I hold my breath as you watch me surrender Meet me when twilight fades to black Let’s go when there’s no turning back Keep me in the dark, oh I feel nocturnal A million shooting stars, a blazing inferno I’m blinded by the night But I see through your eyes Keep me in the dark, oh I feel nocturnal Nocturnal~ Keep me in the dark, oh I feel nocturnal A million shooting stars, a blazing inferno I’m blinded by the night But I see through your eyes Keep me in the dark, oh I feel nocturnal Nocturnal Oh, I feel nocturnal	0
Northern Lights	Every time I close my eyes I can touch the colors around me Suddenly I realize everything I thought was impossible is here And my heart sings in a world so incredible And everything burns much brighter I (I) want to fly (fly) into this beautiful life I think it'd be nice with you I want to fly (fly) into this beautiful life I think it'd be nice with you, with you, with you, with you Fingertips, northern lights, tracing colors right through the sky Underneath a lullaby I never felt as blissful as I do here And my heart sings in a world so incredible And everything shines much brighter I (I) want to fly (fly) into this beautiful life I think it'd be nice with you I want to fly (fly) into this beautiful life I think it'd be nice with you, with you, with you, with you Set the night on fire if we want to Hanging out with the stars and the big moon I very well thank you how do you do Set the night on fire if we want to Hanging out with the stars and the big moon Put them down for a dance with your lasso I think it'd be nice with you, with you (X4)	0
Nothing Hurts Like This	You keep digging pushing driving like a hammer hitting in my head space If this is a condition is sadistic I would say it is the worst case It's just another fight, never you, never me, never right Nothing hurts like this Feels as good as your kiss When I strip 'em down with you, youu uh uh uh I feel this love is barrow through another level, never was perfection Say what you know, how to know the keys that crushed me for attention Just another fight, never you, never me, never right Nothing hurts like this Feels as good as your kiss When I strip 'em down with you, youu uh uh uh With you-uh, you-uuh uh It's always you-uh, you-uuh uh strip'em down you uh	0
Now the Rain Is Falling	Wait, my open eyes are sorry now You and me are in this together I cry, I cry 'cause you're not here at all I cannot be the only one I am not last I am not the only one Sorry I thought you would grow Everybody else needs somebody I tune into love, then I see it all Start to crumble I needed your heart Baby I want you painted on my skin I understand what you've become But with love and life and trust and happiness You'd be a fool not to know that you'd be missed I am not last I am not the only one Sorry I thought you would grow Everybody else needs somebody I tune into love then I see it all Start to crumble I needed your heart for me, you Now the rain is falling Now the rain is falling Now the rain is falling Now the rain is falling Wait, my open eyes are sorry now You and me are in this together I cry, I cry 'cause you're not here at all I cannot be the only one	0
NUMB	And every single year I'm drowning in my tears I'm drowning in my tears again I can't seem to forget the pain you seem to give The pain you seem to give my friend And every single year I'm drowning in my tears I'm drowning in my tears again I can't seem to forget the pain you seem to give The pain you seem to give my friend  Oh oh Oh oh Oh oh Ho oh Ho oh Ho oh Woah oh Ho oh Woah oh Woah oh  And every single year I'm drowning in my tears I'm drowning in my tears again I can't seem to forget the pain you seem to give The pain you seem to give my friend (Woah oh) And every single year I'm drowning in my tears (Woah oh) I'm drowning in my tears again (Woah oh) Woah oh I can't seem to forget the pain you seem to give(Woah oh) The pain you seem to give my friend (Woah oh Woah oh)  And every single year I'm drowning in my tears I'm drowning in my tears again I can't seem to forget the pain you seem to give The pain you seem to give my friend Woah oh	0
Oh Father	Oh Father I never wanted anything from you but time is it too late now cause the mountain's too much for us to climb there were days I felt the shame that I could not relate there were nights I felt the fraid that I never felt quite right there were nights I felt that I would die so tell me who are you I need to know without you I'm not whole Oh father bare your soul Oh father I never wanted anything from you but love is it too late now or is the damage already been done there were days I sit and wait wishing you come and play there were nights I lay awake and wonder what you'd say to me there were nights I lay awake and pray So tell me who are you I need to know without you I'm not whole Oh father bare your soul  Come on say who are you I need to know Without you I'm not whole Oh father father bare your soul  Talk to me Talk to me man to man Talk to me help me understand  talk to me talk to me man to man come on and talk to me help me to understand  tell me who are you I need to know without you I'm not whole Oh father father bare your soul  So tell me who are you I need to know without you I'm not whole Oh father bare your soul let the past go  Tell me who are you I need to know without you I'm not whole Oh father father bare your soul  Come on now father bare your soul oh yeah now father bare your soul 	0
OK	Screaming your name at the top of my lung Doesn't make a change But it makes me feel stronger I'm finally ready to but may we were both wrong It took me a while to realize it's gone and we're done I'm ok now but I want you to stay away I don't feel sad and I'm not going alone Don't you worry any more It's easier to leave then be left behind You know Now I'm ok , but I want you away At first I thought, it was just about a dream But chain of words leading to a dead end, end I sharpen my eyes to make you believe I 'll survive You did you good but you killed me inside~ide I'm ok now but I want you to stay away I don't feel sad and I'm not going alone Don't you worry any more It's easier to leave than be left behind You know Now I'm ok , but I want you away Now I'm ok , but I want you away	0
Old Money	Blue hydrangea Cold cash, Divine Cashmere, Cologne And white sunshine Red racing cars Sunset and vine The kids were young and pretty Where have you been Where did you go Those summer nights Seem long ago So is the girl You used to call The queen of New York city But, if you'd send for me You know I'll come And if you'd call for me You know I'll run I'll run to you, I'll run to you I'll run, run, run I'll come to you, I'll come to you I'll come, come, come The power of youth Is on my mind Sunset, small town All out of time Will you still love me when I shine? From words but not from beauty My father's love Was always strong My mother's glamour Lives on and on Yet still inside I felt alone For reasons unknown to me but if you'd send for me You know I'll come And if you'd call for me You know I'll run I'll run to you, I'll run to you I'll run, run, run I'll come to you, I'll come to you I'll come, come, come And if you call I'll run, run, run If you change your mind I'll come, come, come Blue hydrangea Cold cash, Divine Cashmire, Cologne And hot sunshine Red racing cars Sunset and vine And we were young and pretty	0
Only Time	Who can say where the road goes' Where the day flows Only time... And who can say if your love grows' As your heart chose Only time... Who can say why your heart sighs' As your love flies Only time... And who can say why your heart cries' When your love dies Only time... Who can say when the roads meet' That love might be' In your heart. And who can say when the day sleeps' If the night keeps all your heart Night keeps all your heart... Who can say if your love grows' As your heart chose Only time... And who can say where the road goes' Where the day flows Only time...Who knows Only time...Who knows Only time...	0
Ooh Baby Baby	 I did you wrong my heart went out to play But in the game I lost you What a price to pay, hey I'm crying  Ooh baby baby Ooh baby baby  Mistakes I know I've made a few But I'm only human You've made mistakes too, I'm crying  Ooh baby baby Ooh baby baby  I'm just about at the end of my rope But I can't stop trying I can't give up hope 'Cause I feel that one day I'll hold you near Whisper still I love you Until that day is here I'm crying  Ooh baby baby Ooh baby baby Ooh baby baby Ooh baby baby ooo 	0
Outlaws Of Love	"Songwriters: WESTBERG, RUNE / JEAN, BC / LAMBERT, ADAM Oh, nowhere left to go Are we getting closer? Closer? No, all we know is ""No"" Nights are getting colder, colder Hey, tears all fall the same We all feel the rain We can't change Everywhere we go We're looking for the sun Nowhere to grow old We're always on the run They say we'll rot in Hell But I don't think we will They've branded us enough Outlaws of love. Scars make us who we are Hearts and homes are broken, broken Far, we could go so far With our minds wide open, open Hey, tears all fall the same We all feel the rain We can't change Everywhere we go We're looking for the sun Nowhere to grow old We're always on the run They say we'll rot in Hell But I don't think we will They've branded us enough Outlaws of love Everywhere we go We're looking for the sun Nowhere to grow old We're always on the run They say we'll rot in Hell But I don't think we will They've branded us enough Outlaws of love Outlaws of love Outlaws of love Outlaws of love Outlaws of love"	0
Paradise	Tell me your secrets, show me your feelings I wonder Is it love, is it love, is it love? When we're together, closer to heaven It feels like, paradise, paradise, Paradise surrounds me When I look for a paradise Now I can find it in your arms Every time when you hold me It seems like forever When you look at me with those eyes In my heart fly butterflies Every time we're together, it seems like forever  forever,Yeah Seems like forever, seems like forever, yeah Second by second, feelings grow and make me Surrender, surrender In your arms I can be so alive, When I remember, your voice so tender It feels like, paradise, paradise Paradise surrounds me When I look for a paradise Now I can find it in your arms Every time when you hold me It seems like forever When you look at me with those eyes In my heart fly butterflies Every time we're together, it seems like forever forever,Yeah Seems like forever, seems like forever forever, Yeah When I look for a paradise Now I can find it in your arms Every time when you hold me It seems like forever When you look at me with those eyes In my heart fly butterflies Every time we're together, it seems like forever forever,Yeah It seems like forever forever,Yeah	0
Parties	I don't go to parties anymore 'Cause I'm afraid to see you When I open up the door Standing there with my replacement Laughing and smiling While inside I'm dying So I don't go to parties anymore Ten o'clock on the friday night I got the, text message with the place and time But she, probably get the same text so I can't go 'Cause I can't see her face right now 'Cause if I do I know I might break down And I'm not tryna make a scene guess I'll stay home Maybe next week I'll be ready To get dressed up and fake a smile But I think she's moved on already So you won't see me for a while 'Cause I don't go to parties anymore 'Cause I'm afraid to see you When I open up the door Standing there with my replacement Laughing and smiling While inside I'm dying So I don't go to parties anymore No You're probably in your room right now When you getting ready for a long night out And you probably look so good 'cause you always do Or maybe you're staying back home too 'Cause you feel the same way that I do You should pick up the phone and call me if that's true Maybe next week I'll be ready To get dressed up and fake a smile But I think she's moved on already So you won't see me for a while 'Cause I don't go to parties anymore 'Cause I'm afraid to see you When I open up the door Standing there with my replacement Laughing and smiling While inside I'm dying So I don't go to parties anymore	0
Past Lives	(Ooh, ooh, ooh) Past lives couldn't ever hold me down Lost love is sweeter when it's finally found I've got the strangest feeling This isn't our first time around Past lives couldn't ever come between us Some time the dreamers finally wake up Don't wake me, I'm not dreaming Don't wake me, I'm not dreaming Past lives couldn't ever hold me down Lost love is sweeter when it's finally found I've got the strangest feeling This isn't our first time around Past lives couldn't ever come between us Some time the dreamers finally wake up Don't wake me, I'm not dreaming Don't wake me, I'm not dreaming Past lives couldn't ever hold me down Lost love is sweeter when it's finally found I've got the strangest feeling This isn't our first time around Past lives couldn't ever come between us Some time the dreamers finally wake up Don't wake me, I'm not dreaming Don't wake me, I'm not dreaming	0
Paul	Oh the last time I saw Paul I was horrible and almost let him in But I stopped and caught the wall And my mouth got dry so all I did was take him for a spin Yeah we hopped inside my car And I drove in circles 'round the freight train yard And he turned the headlights off Then he pulled the bottle out Then he showed me what was love I'll be your morning bright goodnight shadow machine I'll be your record player baby if you know what I mean I'll be your real tough cookie with the whiskey breath I'll be a killer and a thriller and the cause of our death In the blossom of the months I was sure that I'd get driven off with thought So I swallowed all of it As I realized there was no one who could kiss away my ****  I'll be your morning bright goodnight shadow machine I'll be your record player baby if you know what I mean I'll be your real tough cookie with the whiskey breath I'll be a killer and a thriller and the cause of our death  Paul, I know you said that you'd take me any way I came or went But I'll push you from my brain See, you're gentle baby I couldn't stay, I'd only bring you pain  I was your starry-eyed lover and the one that you saw I was your hurricane rider and the woman you'd call We were just two moonshiners on the cusp of a breath And I've been burning for you baby since the minute I left 	0
People Help The People	God knows what is hiding in those weak and drunken hearts Guess he kissed the girls and made them cry Those Hardfaced Queens of misadventure  God knows what is hiding in those weak and sunken eyes A Fiery throng of muted angels Giving love but getting nothing back People help the people  And if you're homesick Give me your hand and I'll hold it  People help the people  And nothing will drag you down Oh and if I had a brain Oh and if I had a brain  I'd be cold as a stone and rich as the fool That turned all those good hearts away  God knows what is hiding in this world of little consequence Behind the tears inside the lies A thousand slowly dying sunsets God knows what is hiding in those weak and drunken hearts Guess the loneliness came knocking No one needs to be alone oh  singing People help the people And if you're homesick Give me your hand and I'll hold it  People help the people Nothing will drag you down Oh and if I had a brain Oh and if I had a brain  I'd be cold as a stone and rich as the fool That turned all those good hearts away na na   na na na~ na na   na na na~ People help the people And if you're homesick Give me your hand and I'll hold it People help the people Nothing will drag you down Oh and if I had a brain Oh and if I had a brain  I'd be cold as a stone and rich as the fool That turned all those good hearts away	0
Perfect	I found a love for me Darling, just dive right in and follow my lead Well, I found a girl, beautiful and sweet Oh, I never knew you were the someone waiting for me 'Cause we were just kids when we fell in love Not knowing what it was I will not give you up this time But darling, just kiss me slow, your heart is all I own And in your eyes you're holding mine Baby, I'm dancing in the dark with you between my arms Barefoot on the grass, listening to our favorite song When you said you looked a mess, I whispered underneath my breath But you heard it, darling, you look perfect tonight  Well I found a woman, stronger than anyone I know She shares my dreams, I hope that someday I'll share her home I found a love, to carry more than just my secrets To carry love, to carry children of our own We are still kids, but we're so in love Fighting against all odds I know we'll be alright this time Darling, just hold my hand Be my girl, I'll be your man I see my future in your eyes Baby, I'm dancing in the dark, with you between my arms Barefoot on the grass, listening to our favorite song When I saw you in that dress, looking so beautiful I don't deserve this, darling you look perfect tonight  Baby, I'm dancing in the dark, with you between my arms  Barefoot on the grass, listening to our favorite song I have faith in what I see Now I know I have met an angel in person And she looks perfect, I don't deserve this You look perfect tonight 	0
Perfection	Who would have known that I could conquer your heart By reflecting in someone else. And who would've thought that I could Comfort your heart, when I can't recognize myself. I know how she speaks and how she moves when she doesn't know what to say Cause her emotions carry her away. I watch it from my rooftop, every night. And when I go to sleep she holds my head in her arms And she makes sure that nothing will tear us apart And then I steal a lock of her hair, and open up my eyes I will follow you, you will be my main direction I study you until I will get your Everything you do is a gem in my collection I follow you until I will get your perfection Who would've known that after hunting you down She would leave all the bones for me. And who would've thought that she could leave someone like you Left a part of herself. You know how I speak, how I try to imitate The way she lays her head on your shoulder And you got nothing more to say Down to every detail I won't miss a day Cause I know all her lines, her favorite things And how her restless mind keeps her up in the night until the light Will come and stand here try to catch her eyes I will follow you, you will be my main direction I study you until I will get your Everything you do is a gem in my collection I follow you until I will get your perfection your perfection your perfection~~~Every step I follow you in the wrong direction I study you until I will get your perfection Everything you do is put into my collection I follow you until I will get your perfection Who would've known that I could conquer your heart And who would've thought that I could comfort your heart I will follow you, you will be my main direction I study you until I will get your Everything you do is a gem in my collection I follow you until I will get your perfection You are perfection	0
Places	 you’re not the street that you’re born to You’re not the arms that hold you you’ve got two feet to ten toes’ But you don’t know what you don’t know  Some go high Some go low Keep in mind Places you’ll go Some get high Some follow Keep in mind Keep in mind  Ohh the places you’ll go Ohh the places you’ll go  You’ve got a house on your own street Old coffee grounds on your new sheets The bridges you’re walking, the bridges you’ve burned Loss is your neighbour who feels your concern  Some go high Some go low Keep in mind Places you’ll go Some get high Some follow Keep in mind Keep in mind  Ohh the places you’ll go Ohh the places you’ll go  You leave a part of you wherever you may go You leave a part of you with those that need it most Cause the world is full of faces that you may never know And some will leave you words when you need them the most You’ll leave a part of you,a part of you, when you go?  Ohh the places you’ll go Ohh the places you’ll go 	0
Please Don't Go	Nobody ever knows Nobody ever sees I left my soul Back then, now I'm too weak Most nights I pray for you to come home Praying to the lord Praying for my soul Now please don't go Most nights I hardly sleep when I'm alone Now please don't go, oh no I think of you whenever I'm alone So please don't go 'Cause I don't ever wanna know Don't ever want to see things change 'Cause when I'm living on my own I wanna take it back and start again Most nights I pray for you to come home I'm praying to the lord Praying for my soul Now please don't go Most nights I hardly sleep When I'm alone Now please don't go, oh no I think of you whenever I'm alone So please don't go I sent so many messages You don't reply Gotta feel around, what am I missing babe? Singing now, oh oh oh I need you now, I need your love, oh Now please don't go I said most nights I hardly sleep When I'm alone Now please don't go, oh no I think of you whenever I'm alone So please don't go So please don't go So please don't go So please don't go I think of you whenever I'm alone So please don't go	0
Poison & Wine	You only know what I want you to I know everything you don't want me to Oh your mouth is poison your mouth is wine Oh you think your dreams are the same as mine Oh I don't love you but I always will Oh I don't love you but I always will Oh I don't love you but I always will I always will I wish you'd hold me when I turn my back The less I give the more I get back Oh your hands can heal your hands can bruise I don't have a choice but I still choose you Oh I don't love you but I always will Oh I don't love you but I always will Oh I don't love you but I always will Oh I don't love you but I always will Oh I don't love you but I always will Oh I don't love you but I always will Oh I don't love you but I always will I always will I always will I always will I always will 	0
Pretty Boy	I lie awake at night See things in black and white I've only got you inside my mind You know you have made me blind I lie awake and pray That you will look my way I have all this longing in my heart I knew it right from the start Oh my pretty pretty boy I love you Like I never ever loved no one before you Pretty pretty boy of mine Just tell me you love me too Oh my pretty pretty boy I need you Oh my pretty pretty boy I do Let me inside Make me stay right beside you I used to write your name And put it in a frame And sometime I think I hear you call Right from my bedroom wall You stay a little while And touch me with your smile And what can I say to make you mine To reach out for you in time Oh my pretty pretty boy I love you Like I never ever loved no one before you Pretty pretty boy of mine Just tell me you love me too Oh my pretty pretty boy I need you Oh my pretty pretty boy I do Let me inside Make me stay right beside you Oh pretty boy , pretty boy , pretty boy Say you love me too Oh my pretty pretty boy I love you Like I never ever loved no one before you Pretty pretty boy of mine Just tell me you love me too Oh my pretty pretty boy I need you Oh my pretty pretty boy I do Let me inside Make me stay right beside you	0
Quicksand	"Hmm, yeah Hmm, yeah Hmm, yeah, yeah Since a jit, stood tall with a kickstand Thinking of a plan to get quick bands Falling in deep with the quicksand Flag out my ass, no quick brand I was packing on the pounds, got my weight up Had beef on the streets, had to stay up Betty Crocker showed me how to bake a cake, bruh Doing that put everything I love at stake, bruh Since a jit, stood tall with a kickstand Thinking of a plan to get quick bands Falling in deep with the quicksand Flag out my ass, no quick brand I was packing on the pounds, got my weight up Had beef on the streets, had to stay up Betty Crocker showed me how to bake a cake, bruh Doing that put everything I love at stake, bruh Back in the day, man a nigga had ripped jeans Couldn't afford a new pair, I had broke seams Couldn't think about the money, I had broke dreams Outfit was the match of a crack fiend I was tryna be fly, I couldn't take off Clothes falling off my ass, lost weight, dawg No jacket in the winter, had the shakes, dawg Then I said, ""**** it"", 'cause something gon' have to shake, dawg Then my nigga Bobby put me on a quick lick Wasn't a lot but enough for a quick fix Interceptions, I was stealing, caught me a pick six In the snow pitching, woah *****, it was brick **** Never killed, ain't gon' lie, I was tempted He was the target but he lucky that I missed it I was always ****ing up, was a misfit My opportunity was knocking and I missed it Young when I hopped off the stoop Two doors what I floor if I hop in the coupe Too sore from a war where I couldn't lose Got scars and bruises, man, I got the proof Resemble young Steel 'cause I got the juice You think you 2Pac, let Omar Epps loose Stepping on necks with my Timberland boots I'm planted, I'm stable, I'm growing them roots, yeah Since a jit, stood tall with a kickstand Thinking of a plan to get quick bands Falling in deep with the quicksand Flag out my ass, no quick brand I was packing on the pounds, got my weight up Had beef on the streets, had to stay up Betty Crocker showed me how to bake a cake, bruh Doing that put everything I love at stake, bruh Since a jit, stood tall with a kickstand Thinking of a plan to get quick bands Falling in deep with the quicksand Flag out my ass, no quick brand I was packing on the pounds, got my weight up Had beef on the streets, had to stay up Betty Crocker showed me how to bake a cake, bruh Doing that put everything I love at stake, bruh I remember chillin' at one of my little ***** crib 'Bout to ****, 'bout to nut, main course with the fixings Her nigga came through, he was all on some ***** shit Didn't know I was raw and my hands was so gifted Boy had me chop, had get him a mix quick Couple knots made him drop like he drunk or he lifted Fought another nigga after I thought was some kinship Throwing up both of our sets which ended the friendship Gave respect neck to neck, my nigga didn't back down Had him standing up then he ended up back down His hands in my life now they ended up flat now Flat like a wing, let's see if he flap now Had enough, it was tough, only lasted 'bout one round K.D. on the bench equipped with the tre-pround Made him run, it was funny, he was scared of the gun sound Made him shit, he a *****, by the car he was ducked down I ain't got no time for the fakes The phonies, jabronies, the opps or the Jakes My homies the only who come past the gate I'm whacking the weeds, cutting heads off of snakes I'm hungry, I'm eating right off of ya plate I want it, I'm on it, it's mine for the take I'm stagnant, a magnet, I'm staying in place The reason I'm popping is all off of hate, yeah Since a jit, stood tall with a kickstand Thinking of a plan to get quick bands Falling in deep with the quicksand Flag out my ass, no quick brand I was packing on the pounds, got my weight up Had beef on the streets, had to stay up Betty Crocker showed me how to bake a cake, bruh Doing that put everything I love at stake, bruh Since a jit, stood tall with a kickstand Thinking of a plan to get quick bands Falling in deep with the quicksand Flag out my ass, no quick brand I was packing on the pounds, got my weight up Had beef on the streets, had to stay up Betty Crocker showed me how to bake a cake, bruh Doing that put everything I love at stake, bruh Yeah yeah, yeah yeah Yeah yeah, yeah yeah Yeah yeah, yeah yeah Yeah yeah, yeah yeah"	0
Quiet Inside	I couldn′t make the colors match today I don′t know what else to say Except I tried and they can′t say I didn′t I don′t like the stuff they′re feeding me They don′t like the things I see But I don′t think I need to be forgiven But I am quiet inside Though they drag me by a wire Through the storm that cracks the sky I am quiet inside I used to be so hard to find Rage and tears filled my eyes But now I believe I see much clearer My clarity did not come easily My cell was knocked into me But now at least I know who′s in the mirror I am quiet inside Though they drag me by a wire Through the storm that cracks the sky I am quiet inside I am quiet inside Though they drag me by a wire Through the storm that cracks the sky I am quiet inside I am quiet inside I am quiet I couldn′t make the colors match today I don′t know what else to say	0
